,time,thscode,open,high,low,close,avgPrice,changeRatio,volume,amount
213,2020-08-19,NHEBI.SL,629.5578,630.0038,613.501,614.9506,,-2.3202317563217,161087,
214,2020-08-20,NHEBI.SL,613.278,627.7737,612.0515,616.9577,,0.3263839404336,136818,
215,2020-08-21,NHEBI.SL,616.5117,631.6763,610.9364,630.0038,,2.1145858135817,157101,
216,2020-08-24,NHEBI.SL,628.8887,637.8091,626.2126,637.8091,,1.2389290350312,141660,
217,2020-08-25,NHEBI.SL,637.8091,640.3737,633.9065,637.3631,,-0.069926879375022,96083,
218,2020-08-26,NHEBI.SL,637.8091,638.9242,626.6586,629.1117,,-1.2946152671844,130682,
219,2020-08-27,NHEBI.SL,629.3347,641.1543,627.9967,640.1507,,1.7546963440674,136296,
220,2020-08-28,NHEBI.SL,640.1507,644.4994,633.5719,638.7012,,-0.22643105756192,156809,
221,2020-08-31,NHEBI.SL,638.1436,647.6216,638.0321,644.7224,,0.9427256438535,83859,
222,2020-09-01,NHEBI.SL,645.1685,646.618,637.2516,644.9455,,0.034604040436635,90113,
223,2020-09-02,NHEBI.SL,647.2871,655.6499,646.2835,650.5207,,0.86444513528662,143802,
224,2020-09-03,NHEBI.SL,650.6322,651.7473,641.7118,643.8304,,-1.0284530530696,125542,
225,2020-09-04,NHEBI.SL,641.9348,644.7224,635.133,639.5932,,-0.65812363007401,128653,
226,2020-09-07,NHEBI.SL,640.5968,647.5101,631.7879,633.5719,,-0.94142651923129,147741,
227,2020-09-08,NHEBI.SL,634.5755,637.1401,627.2161,628.3312,,-0.82716736648201,126346,
228,2020-09-09,NHEBI.SL,624.4285,630.6728,615.1736,624.986,,-0.53239438054325,187531,
229,2020-09-10,NHEBI.SL,625.7666,640.8198,622.4214,637.1401,,1.9446995612702,192056,
230,2020-09-11,NHEBI.SL,639.8162,639.8162,630.5613,634.91,,-0.35001720971573,109888,
231,2020-09-14,NHEBI.SL,638.9242,642.7154,628.4427,640.2622,,0.84298562000914,117575,
232,2020-09-15,NHEBI.SL,640.5968,644.4994,635.579,636.6941,,-0.55728731135462,137386,
233,2020-09-16,NHEBI.SL,641.9348,644.9455,635.9135,644.4994,,1.2259105275202,173071,
234,2020-09-17,NHEBI.SL,645.3915,647.2871,637.9206,640.2622,,-0.65744048791978,146652,
235,2020-09-18,NHEBI.SL,638.9242,652.9738,638.9242,648.0676,,1.219094302303,177557,
236,2020-09-21,NHEBI.SL,646.841,647.8446,639.0357,640.7083,,-1.1355759800366,117367,
237,2020-09-22,NHEBI.SL,640.0392,640.0392,621.0834,627.6622,,-2.0361996246966,147305,
238,2020-09-23,NHEBI.SL,627.6622,633.1259,624.6515,632.2339,,0.72836949556624,128627,
239,2020-09-24,NHEBI.SL,632.2339,634.91,621.4179,623.3135,,-1.4109335168519,128176,
240,2020-09-25,NHEBI.SL,622.7559,630.6728,619.2993,626.8816,,0.5724406739145,209265,
241,2020-09-28,NHEBI.SL,629.4462,638.3667,625.0975,629.4462,,0.4091043667576,136251,
242,2020-09-29,NHEBI.SL,633.5719,637.8091,629.2232,631.6763,,0.35429556966108,98121,
